MSSubClass,LotFrontage,LotArea,SalePrice,LotArea_m^2,Price_per_m^2,ZoningScore,SubClassScore,LotAreaNorm,PDI,Price_per_m^2_norm,EVI,MSZoning_FV,MSZoning_RH,MSZoning_RL,MSZoning_RM,Street_Pave,LotShape_IR2,LotShape_IR3,LotShape_Reg,LandContour_HLS,LandContour_Low,LandContour_Lvl,Utilities_NoSeWa,LotConfig_CulDSac,LotConfig_FR2,LotConfig_FR3,LotConfig_Inside,LandSlope_Mod,LandSlope_Sev,Condition1_Feedr,Condition1_Norm,Condition1_PosA,Condition1_PosN,Condition1_RRAe,Condition1_RRAn,Condition1_RRNe,Condition1_RRNn,Condition2_Feedr,Condition2_Norm,Condition2_PosA,Condition2_PosN,Condition2_RRAe,Condition2_RRAn,Condition2_RRNn
80,59.0,9587,190000,890.661061,213.3246959137018,0.8350439463269663,0.4210526315789473,0.0387342541307345,0.4719536442436911,0.1960553770342666,0.4327513987310126,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
20,65.0,9750,151000,905.80425,166.70268438241484,0.8350439463269663,0.1052631578947368,0.0394961321835051,0.3774453655542591,0.1499745985026825,0.3465531147283786,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
60,79.87755102040816,24682,181000,2293.031846,78.93479557021382,0.8350439463269663,0.3157894736842105,0.1092897707354693,0.4615413518566905,0.0632256034743232,0.3452838803720935,False,False,True,False,True,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False
20,80.0,9600,128900,891.8688,144.52798438514725,0.8350439463269663,0.1052631578947368,0.0387950174110168,0.3772350311225126,0.1280573236786935,0.335594477316384,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
50,83.46153846153847,11250,161500,1045.15875,154.52198051252978,0.8350439463269663,0.2631578947368421,0.0465072799083876,0.4269171309243554,0.137935299919216,0.3721124128050663,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
70,60.0,13515,180500,1255.584045,143.75779998064564,0.8350439463269663,0.3684210526315789,0.0570941129729603,0.4616721282121483,0.1272960803130248,0.3878454345809181,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
120,34.0,4060,181000,377.18618,479.8691192768516,0.4088607850849038,0.631578947368421,0.0129005118137839,0.356888151788623,0.4595054972330384,0.4787267736156746,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
160,35.0,3735,183900,346.992705,529.9823234036,1.0,0.8421052631578947,0.011381429806726,0.6560460078893863,0.5090369392499293,0.7229395222565436,True,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
190,60.0,10120,122000,940.17836,129.76261227710026,0.3712831948941708,1.0,0.0412255486223094,0.4608809425443612,0.113463362163525,0.3681166395500138,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False
20,89.0,13214,378500,1227.620242,308.32010344123995,0.8350439463269663,0.1052631578947368,0.0556872093295005,0.3823026886980578,0.289947986812728,0.4165398088834013,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
50,71.8048780487805,14100,381000,1309.9323,290.8547258510993,0.8350439463269663,0.2631578947368421,0.0598284605856645,0.4309134851275385,0.2726853640672108,0.4394874448790637,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
50,78.0,11344,144000,1053.891632,136.6364392956865,0.8350439463269663,0.2631578947368421,0.0469466451658136,0.4270489405015832,0.1202573912091257,0.3632734584500212,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False
40,83.46153846153847,23595,260000,2192.046285,118.610634172809,0.8350439463269663,0.2105263157894736,0.1042090256841711,0.42843818097288,0.1024408469108732,0.3438388705114212,False,False,True,False,True,False,False,True,False,True,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
20,81.28888888888889,9156,185750,850.619868,218.3701639096913,0.8350439463269663,0.1052631578947368,0.0367197176844516,0.376612441204543,0.2010422724013908,0.3720869516777327,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
20,74.4375,13526,137000,1256.605978,109.02383276741024,0.8350439463269663,0.1052631578947368,0.0571455280562761,0.3827401843160904,0.0929653382856823,0.3180484846198784,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
80,124.0,11512,177000,1069.499336,165.4979989627595,0.8350439463269663,0.4210526315789473,0.0477318937110004,0.4746529361177709,0.148783898226138,0.4091156593269484,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
50,53.0,5362,139000,498.145886,279.03472437791044,0.8350439463269663,0.2631578947368421,0.0189861880389819,0.4186608033635337,0.2610025805012659,0.4336460530960913,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
90,95.0,11345,137000,1053.984535,129.98293186531433,0.8350439463269663,0.4736842105263157,0.0469513192642968,0.4902082374679704,0.1136811240707702,0.4020905880387382,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False
60,81.28888888888889,12936,162000,1201.793208,134.7985651122102,0.8350439463269663,0.3157894736842105,0.0543878099511556,0.4450707636213964,0.118440852830878,0.372891505050371,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
80,81.28888888888889,17871,197900,1660.269513,119.19751489166808,0.8350439463269663,0.4210526315789473,0.0774544859660193,0.4835697137942765,0.1030209145557892,0.386234167491774,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
60,75.0,9473,237000,880.070119,269.2967240715964,0.8350439463269663,0.3157894736842105,0.0382014069036434,0.4402148427071428,0.2513776282369342,0.4393598927533991,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
50,60.0,7500,68400,696.7725,98.16690526678364,0.0,0.2631578947368421,0.0289794105961812,0.087641191599907,0.082234448406465,0.0937488031506009,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
20,67.0,9808,227000,911.192624,249.1240534888263,0.8350439463269663,0.1052631578947368,0.0397672298955339,0.3775266948678678,0.2314391413509402,0.3872853861525074,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
20,50.0,8049,180000,747.776247,240.71371713415763,0.8350439463269663,0.1052631578947368,0.0315454906634882,0.375060173098254,0.2231264402424619,0.3831290355982682,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
20,61.0,8800,150500,817.5464,184.08741081851747,0.8350439463269663,0.1052631578947368,0.0350557386244128,0.3761132474865314,0.1671575063700666,0.3551445686620706,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
90,94.0,9400,139000,873.2882,159.1685310759953,0.8350439463269663,0.4736842105263157,0.0378601977143658,0.4874809010029911,0.1425279088697581,0.4165139804382321,False,False,True,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
50,50.0,9638,169000,895.3991139999999,188.742648230943,0.8350439463269663,0.2631578947368421,0.0389726331533805,0.4246567368978533,0.171758701324299,0.3890241135076078,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False
50,50.0,6000,132500,557.418,237.70312404694505,0.3712831948941708,0.2631578947368421,0.0219682628712987,0.2340511252401105,0.2201507970056302,0.2740919359184348,False,False,False,True,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
20,81.28888888888889,9790,143000,909.52037,157.22572546670946,0.8350439463269663,0.1052631578947368,0.0396830961228353,0.3775014547360582,0.1406076572102744,0.3418696440821745,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False
20,83.46153846153847,36500,190000,3390.9595,56.0313386225934,0.8350439463269663,0.1052631578947368,0.1645282666105774,0.4149550058823808,0.0405880318092159,0.2918598313816452,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
120,40.0,5664,278000,526.202592,528.313627159024,0.8350439463269663,0.631578947368421,0.020397765780925,0.5296105924755904,0.5073876148309006,0.6305227807872245,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
60,86.0,11065,281000,1027.971695,273.35383003906543,0.8350439463269663,0.3157894736842105,0.0456425716889854,0.4424471921427453,0.2553876354293663,0.4413648963496152,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
80,76.46236559139786,14112,180500,1311.047136,137.67620937772296,0.8350439463269663,0.4210526315789473,0.0598845497674635,0.4782987329347098,0.1212850906433711,0.3953662555355649,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
160,21.0,1680,119500,156.07704,765.647528938273,0.3712831948941708,0.8421052631578947,0.0017761574236369,0.4016777041321278,0.7419663171802625,0.6507891696899615,False,False,False,True,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
70,60.0,6600,107500,613.1598,175.32134363668328,0.3712831948941708,0.3684210526315789,0.0247727219612517,0.2664714103355175,0.1584932040988527,0.2643157710439934,False,False,False,True,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
60,78.0,10140,162900,942.03642,172.92325067432105,0.8350439463269663,0.3157894736842105,0.0413190305919745,0.4411501298136421,0.156122950498306,0.391732553884085,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
20,60.0,8172,115000,759.203316,151.47457548776038,0.8350439463269663,0.1052631578947368,0.0321204047769286,0.3752326473322862,0.1349232720930851,0.3390274515235798,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
20,70.0,8400,138500,780.3851999999999,177.47645649866246,0.8350439463269663,0.1052631578947368,0.0331860992311108,0.3755523556685408,0.1606232983449319,0.3518774646495032,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False
20,80.0,8700,155000,808.2561,191.770900337158,0.8350439463269663,0.1052631578947368,0.0345883287760873,0.3759730245320338,0.1747517985773133,0.358941714765694,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
180,35.0,3675,140000,341.418525,410.0539067117111,0.3712831948941708,0.9473684210526316,0.0111009838977307,0.436054099442777,0.3905007665772032,0.4961090259673791,False,False,False,True,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
60,313.0,63887,160000,5935.293961,26.95738425953929,0.8350439463269663,0.3157894736842105,0.2925378017714833,0.5165157611674948,0.0118515957774457,0.3195968765236548,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False
20,75.0,7500,154000,696.7725,221.01905571761228,0.8350439463269663,0.1052631578947368,0.0289794105961812,0.3742903490780619,0.2036604133340921,0.3733960221440833,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
60,79.87755102040816,10762,225000,999.822086,225.0400377732804,0.8350439463269663,0.3157894736842105,0.0442263198485592,0.4420223165906175,0.2076347159757182,0.4174884366227911,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
70,71.8048780487805,7500,177500,696.7725,254.7459895446505,0.8350439463269663,0.3684210526315789,0.0289794105961812,0.4532377174991146,0.2369958125840831,0.4426953007164473,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
60,92.0,10120,290000,940.17836,308.45211115048426,0.8350439463269663,0.3157894736842105,0.0412255486223094,0.4411220852227426,0.2900784620499466,0.4587103096599053,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
20,73.0,8688,232000,807.141264,287.4341956577257,0.8350439463269663,0.1052631578947368,0.0345322395942882,0.375956197777494,0.2693045426670944,0.4062180868105845,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
160,32.0,3363,130000,312.432789,416.0894905303937,0.3712831948941708,0.8421052631578947,0.0096426651709551,0.4040376564563232,0.3964662835534684,0.4780391528765644,False,False,False,True,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
20,108.0,13173,325000,1223.811219,265.5638344822201,0.8350439463269663,0.1052631578947368,0.0554955712916871,0.3822451972867137,0.2476880736080982,0.3954098522810864,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
120,48.0,6955,202500,646.140365,313.3993958108468,0.8350439463269663,0.631578947368421,0.0264320269228072,0.531420870818155,0.2949683138877181,0.5243131303156332,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
20,60.0,8072,138000,749.913016,184.02134254994715,0.8350439463269663,0.1052631578947368,0.0316529949286031,0.3750924243777885,0.167092205085288,0.3551119180196813,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
20,100.0,12000,147000,1114.836,131.85795937698458,0.3712831948941708,0.1052631578947368,0.0500128537708289,0.195096081457338,0.1155343844657646,0.1902047822800809,False,False,False,True,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
20,71.5,7153,179200,664.535159,269.66218050774347,0.8350439463269663,0.1052631578947368,0.0273574984224917,0.3738037754259551,0.2517388421044598,0.3974352365292672,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
20,100.0,17500,335000,1625.8025,206.0520881226348,0.8350439463269663,0.1052631578947368,0.0757203954287316,0.3883126445278271,0.1888671966456462,0.3659994137998604,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
20,68.0,8814,203000,818.847042,247.90954792262656,0.8350439463269663,0.1052631578947368,0.0351211760031783,0.3761328787001611,0.2302387349295255,0.3866851829418,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
60,91.87878787878788,9572,302000,889.267516,339.60534323621914,0.8350439463269663,0.3157894736842105,0.0386641426534857,0.4403536634320955,0.3208700375554867,0.4741060974126754,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
60,108.0,14774,333168,1372.548922,242.73670297633296,0.8350439463269663,0.3157894736842105,0.0629788029633784,0.4476480615250632,0.2251259413258343,0.4262340492978492,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
20,60.0,8190,119000,760.87557,156.39876570094108,0.8350439463269663,0.1052631578947368,0.0322045385496272,0.3752578874640958,0.139790297586155,0.3414609642701148,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
60,85.0,11075,206900,1028.900725,201.08839946633336,0.8350439463269663,0.3157894736842105,0.045689312673818,0.4424612144381951,0.1839611312452448,0.4056516442575544,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
20,61.0,10226,295493,950.026078,311.03672503608897,0.8350439463269663,0.1052631578947368,0.0417210030615345,0.3781128268176679,0.2926330712600679,0.4178823511070712,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
120,47.0,4230,208900,392.97969,531.5796345607581,1.0,0.631578947368421,0.0136951085559372,0.5935822167773076,0.5106157072880616,0.681623643117715,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
20,71.68253968253968,14781,275000,1373.199243,200.2622717728952,0.8350439463269663,0.1052631578947368,0.0630115216527612,0.3844999823950359,0.1831445940339624,0.3631381124940185,False,False,True,False,True,True,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
20,75.0,10215,111000,949.004145,116.96471568098367,0.8350439463269663,0.1052631578947368,0.0416695879782187,0.3780974022926732,0.1008140358186074,0.321972833386341,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
20,70.0,8400,156500,780.3851999999999,200.5419887511962,0.8350439463269663,0.1052631578947368,0.0331860992311108,0.3755523556685408,0.1834210637894547,0.3632763473717646,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
20,57.509803921568626,6627,72500,615.668181,117.75823769589938,0.8350439463269663,0.1052631578947368,0.0248989226202996,0.3730662026852975,0.101598345869338,0.3223649884117063,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False
60,107.0,10186,190000,946.309958,200.7798802007323,0.8350439463269663,0.3157894736842105,0.0415340391222043,0.441214632372711,0.183656193567012,0.405499175418438,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
30,50.0,5330,82500,495.17299,166.60844122374286,0.8350439463269663,0.1578947368421052,0.0188366168875178,0.3870369846496734,0.1498814494089339,0.3570328559709779,False,False,True,False,True,False,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
20,75.0,9986,147000,927.729358,158.45138318884588,0.8350439463269663,0.1052631578947368,0.0405992194255532,0.3777762917268736,0.1418190863227097,0.3424753586383921,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
30,40.0,3636,55000,337.795308,162.82049719885393,0.3712831948941708,0.1578947368421052,0.0109186940568837,0.199157307227365,0.1461374794692455,0.216032645571295,False,False,False,True,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
30,70.0,4270,79000,396.69581,199.14503256285968,0.4088607850849038,0.1578947368421052,0.0138820724952674,0.2150773568351733,0.1820403248076142,0.2452573452976993,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
20,60.0,6600,130500,613.1598,212.8319566938341,0.8350439463269663,0.1052631578947368,0.0247727219612517,0.3730283424875831,0.1955683580035817,0.3693499944788281,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
50,60.0,10440,256000,969.90732,263.9427445500669,0.3712831948941708,0.2631578947368421,0.042721260136951,0.2402770244198062,0.2460858028417843,0.2870594388365118,False,False,False,True,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
60,63.0,9084,176500,843.930852,209.1403573903233,0.8350439463269663,0.3157894736842105,0.0363831825936572,0.4396693754141469,0.1919196143233937,0.4096308857966289,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
20,85.0,10000,227000,929.03,244.34087166184085,0.8350439463269663,0.1052631578947368,0.0406646568043188,0.3777959229405032,0.226711487283554,0.3849215591188143,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
80,55.0,10780,132500,1001.49434,132.30229538791002,0.8350439463269663,0.4210526315789473,0.0443104536212577,0.4736265040908481,0.1159735621983539,0.3927104913130563,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
20,67.0,8877,100000,824.699931,121.25622452610584,0.8350439463269663,0.1052631578947368,0.0354156442076234,0.3762212191614946,0.1050557247154003,0.3240936778347374,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
50,60.0,7200,125500,668.9016,187.62101929491573,0.3712831948941708,0.2631578947368421,0.0275771810512047,0.2357338006940824,0.1706500933321062,0.2493415840816727,False,False,False,True,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
160,24.0,2368,125000,219.994304,568.1965293065042,0.3712831948941708,0.8421052631578947,0.0049919371801163,0.4026424380590716,0.5468075180202243,0.5532097701099423,False,False,False,True,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
20,80.0,9650,167900,896.51395,187.28096757445883,0.8350439463269663,0.1052631578947368,0.0390287223351796,0.3773051425997615,0.1703139892579793,0.3567228101060269,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
90,87.0,9246,135000,858.981138,157.1629387745648,0.8350439463269663,0.4736842105263157,0.0371403865479445,0.4872649576530646,0.1405455994062368,0.4155228257064715,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False
30,153.0,4118,52500,382.574554,137.22815448933386,0.3712831948941708,0.1578947368421052,0.0131716095258127,0.1998331818680437,0.1208422372056125,0.2033850244394786,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False
60,95.0,13450,200000,1249.54535,160.0582163744597,0.8350439463269663,0.3157894736842105,0.0567902965715487,0.4457915096075143,0.143407265848464,0.385374711559164,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
20,120.0,9560,128500,888.15268,144.68233097039126,0.8350439463269663,0.1052631578947368,0.0386080534716866,0.3771789419407136,0.128209878460826,0.3356707547074503,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
20,70.0,8294,123000,770.537482,159.62883425312722,0.8350439463269663,0.1052631578947368,0.0326906447918857,0.3754037193367733,0.1429828684063831,0.3430572496802288,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
20,66.0,13695,155000,1272.306585,121.82598268954176,0.8350439463269663,0.1052631578947368,0.0579354506999462,0.3829771611091915,0.1056188685799294,0.324375249767002,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False
60,71.68253968253968,9375,228500,870.965625,262.35248951415275,0.8350439463269663,0.3157894736842105,0.0377433452522844,0.440077424211735,0.2445140090106769,0.4359280831402704,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
50,57.0,7558,177000,702.160874,252.07898439524843,0.8350439463269663,0.2631578947368421,0.02925050830821,0.4217400994443022,0.2343597685869314,0.420324647138924,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
60,85.0,11103,155835,1031.502009,151.0758085203109,0.8350439463269663,0.3157894736842105,0.0458201874313491,0.4425004768654545,0.1345291343948345,0.3809356458323493,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
30,50.0,6000,108500,557.418,194.64746384221536,0.3712831948941708,0.1578947368421052,0.0219682628712987,0.2024721778716895,0.1775949681758544,0.2317613899245995,False,False,False,True,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
20,81.28888888888889,20781,262500,1930.617243,135.96687844354864,0.8350439463269663,0.1052631578947368,0.0910561125522914,0.392913359664895,0.1195956032611715,0.3313636171076231,False,False,True,False,True,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
20,93.0,15306,283463,1421.973318,199.34480936582523,0.8350439463269663,0.1052631578947368,0.0654654233564701,0.3852361529061486,0.1822377824099535,0.3626847066820141,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
20,71.5,16196,215000,1504.656988,142.8897095581761,0.8350439463269663,0.1052631578947368,0.0696253710065671,0.3864841372011777,0.1264380675162933,0.3347848492351839,False,False,True,False,True,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
70,50.0,5250,122000,487.74075,250.13288309414375,0.3712831948941708,0.3684210526315789,0.0184626890088574,0.2645784004497992,0.2324362594951786,0.3012872987421564,False,False,False,True,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
90,91.0,11643,200000,1081.669629,184.8993395376177,0.8350439463269663,0.4736842105263157,0.0483442006123068,0.4906261018723734,0.1679600094423157,0.4292300307245109,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
