,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice,TotalOutdoorArea,YearsSinceSold
1057,0,138,0,0,0,0,,GdWo,,0,12,2006,WD,Abnorml,160000,138,19
1058,63,0,0,0,0,0,,,,0,8,2009,COD,Abnorml,187500,63,16
1059,0,0,120,0,0,0,,,,0,4,2010,WD,Normal,148000,120,15
1060,113,0,0,0,0,0,,,,0,6,2010,New,Partial,394432,113,15
1061,0,0,0,0,0,0,,MnPrv,,0,2,2010,WD,Normal,122000,0,15
1062,0,0,0,0,0,0,,,,0,4,2007,WD,AdjLand,126000,0,18
1063,125,192,0,0,0,0,,,,0,6,2009,WD,Normal,215000,317,16
1064,0,0,0,0,0,0,,,,0,6,2008,WD,Normal,138000,0,17
1065,0,0,0,0,0,0,,,,0,5,2007,WD,Normal,129000,0,18
1066,120,96,0,0,0,0,,,,0,5,2010,WD,Normal,83500,216,15
1067,0,0,0,0,287,0,,,,0,6,2008,WD,Normal,155000,287,17
1068,0,0,280,0,0,0,,,,0,7,2006,WD,Abnorml,230000,280,19
1069,220,114,210,0,0,0,,,,0,8,2008,WD,Normal,106250,544,17
1070,576,36,0,0,0,0,,GdPrv,,0,2,2009,WD,Normal,219500,612,16
1071,0,213,176,0,0,0,,GdWo,,0,5,2008,WD,Normal,157000,389,17
1072,0,0,0,0,0,0,,GdPrv,,0,4,2006,WD,Normal,250000,0,19
1073,0,58,0,0,0,0,,MnPrv,,0,11,2009,WD,Normal,154000,58,16
1074,0,0,0,0,0,0,,,,0,5,2006,New,Partial,172785,0,19
1075,100,63,0,0,0,0,,,,0,6,2009,WD,Normal,179000,163,16
1076,0,0,0,140,0,0,,MnPrv,,0,8,2009,WD,Normal,135000,140,16
1077,0,128,0,0,180,0,,,,0,7,2009,WD,Normal,337000,308,16
1078,139,98,0,0,0,0,,,,0,4,2008,WD,Normal,210000,237,17
1079,120,0,0,0,0,0,,,,0,5,2007,WD,Normal,146800,120,18
1080,436,21,0,0,0,0,,,Shed,500,4,2006,WD,Normal,170000,457,19
1081,192,0,0,0,0,0,,MnPrv,Shed,400,6,2010,WD,Normal,148000,192,15
1082,192,74,0,0,0,0,,,,0,12,2008,WD,Normal,214000,266,17
1083,0,0,0,0,0,0,,,,0,5,2006,WD,Normal,128500,0,19
1084,120,0,0,0,0,0,,GdPrv,,0,3,2006,WD,Normal,142500,120,19
1085,115,66,0,0,0,0,,,,0,6,2009,WD,Normal,203000,181,16
1086,0,0,0,0,0,0,,,,0,7,2007,WD,Normal,137000,0,18
1087,0,0,0,0,0,0,,,,0,9,2007,WD,Normal,175500,0,18
1088,0,60,0,0,0,0,,GdPrv,Shed,2500,5,2010,WD,Normal,266500,60,15
1089,0,34,0,0,0,0,,,,0,5,2010,WD,Normal,224900,34,15
1090,370,30,0,0,0,0,,GdPrv,,0,5,2007,WD,Normal,148000,400,18
1091,0,57,0,0,63,0,,MnPrv,,0,8,2006,WD,Abnorml,121600,120,19
1092,238,83,0,0,0,0,,MnPrv,,0,2,2008,WD,Normal,171500,321,17
1093,400,0,0,0,0,0,,,,0,3,2008,WD,Normal,412500,400,17
1094,0,23,112,0,0,0,,,,0,1,2009,WD,Normal,103000,135,16
1095,0,0,0,0,0,0,,,,0,7,2006,New,Partial,164990,0,19
1096,324,100,0,0,0,0,,,,0,7,2006,New,Partial,361919,424,19
1097,49,0,0,0,0,0,,,,0,8,2007,WD,Normal,140000,49,18
1098,0,66,136,0,0,0,,,,0,5,2010,WD,Normal,128000,202,15
1099,105,54,0,0,0,0,,,,0,7,2006,New,Partial,194000,159,19
1100,96,0,0,0,0,0,,MnPrv,,0,3,2007,WD,Normal,112500,96,18
1101,0,0,0,0,0,0,,,,0,4,2007,WD,Normal,106000,0,18
1102,0,34,0,508,0,0,,,,0,5,2009,WD,Normal,180500,542,16
1103,203,47,0,0,0,0,,,,0,8,2007,WD,Normal,277500,250,18
1104,0,247,0,0,0,0,,,,0,6,2009,WD,Normal,162000,247,16
1105,0,0,116,0,0,0,,,,0,10,2008,WD,Normal,161000,116,17
1106,149,0,0,0,0,0,,,,0,5,2008,WD,Normal,149300,149,17
1107,219,36,0,0,0,0,,,,0,9,2006,WD,Normal,235000,255,19
1108,0,0,0,0,0,0,,GdWo,,0,12,2006,WD,Abnorml,98600,0,19
1109,0,36,0,0,0,0,,,,0,3,2007,New,Partial,156932,36,18
1110,154,0,0,0,0,0,,,,0,6,2009,WD,Alloca,142953,154,16
1111,0,40,0,0,0,0,,,,0,7,2006,WD,Normal,268000,40,19
1112,0,262,0,0,0,0,,,,0,5,2010,WD,Normal,232000,262,15
1113,144,59,0,0,0,0,,,,0,7,2006,New,Partial,221500,203,19
1114,58,42,0,0,0,0,,,,0,8,2007,WD,Normal,110500,100,18
1115,160,33,0,0,0,0,,,,0,8,2007,New,Partial,279500,193,18
1116,100,51,0,0,0,0,,,,0,7,2009,WD,Normal,188500,151,16
1117,179,60,0,0,0,0,,,,0,6,2006,WD,Normal,275000,239,19
1118,296,0,0,0,0,0,,GdWo,,0,10,2009,WD,Abnorml,125000,296,16
1119,0,44,0,0,0,0,,,,0,6,2006,New,Partial,140000,44,19
1120,476,0,0,0,142,0,,GdWo,,0,11,2009,COD,Normal,190000,618,16
1121,0,0,254,0,0,0,,,,0,3,2008,WD,Normal,140000,254,17
1122,240,154,0,0,0,0,,,,0,11,2006,New,Partial,325300,394,19
1123,0,27,0,0,0,0,,,,0,7,2008,WD,Normal,98300,27,17
1124,60,84,0,0,273,0,,GdPrv,,0,5,2008,WD,Normal,201800,417,17
1125,0,166,0,0,0,0,,,,0,6,2006,WD,Normal,151000,166,19
1126,144,76,0,0,0,0,,,,0,5,2010,WD,Normal,378500,220,15
1127,144,0,0,0,0,0,,,,0,7,2008,WD,Normal,108000,144,17
1128,140,0,0,0,0,0,,,,0,3,2008,WD,Normal,136500,140,17
1129,144,105,0,0,0,0,,,,0,8,2007,New,Partial,227875,249,18
1130,0,0,0,0,0,0,,,,0,4,2007,WD,Normal,132000,0,18
1131,0,120,0,0,224,0,,,,0,8,2008,WD,Normal,286000,344,17
1132,153,50,0,0,0,0,,,,0,4,2006,WD,Normal,165000,203,19
1133,156,158,0,0,0,0,,,,0,7,2008,WD,Normal,196000,314,17
1134,324,42,0,0,168,0,,,Shed,2000,6,2009,WD,Normal,164900,534,16
1135,192,39,0,0,0,0,,,,0,9,2007,WD,Normal,192000,231,18
1136,96,48,0,0,0,0,,,,0,8,2007,WD,Normal,251000,144,18
1137,0,0,34,0,0,0,,MnPrv,,0,10,2008,WD,Normal,147000,34,17
1138,181,0,386,0,0,0,,,,0,5,2009,WD,Normal,265979,567,16
1139,138,45,0,0,0,0,,,,0,12,2008,WD,Normal,173000,183,17
1140,0,0,205,0,0,0,,GdPrv,,0,6,2007,WD,Normal,139400,205,18
1141,0,20,0,0,0,0,,,,0,3,2006,WD,Normal,52500,20,19
1142,0,0,248,0,0,0,,,,0,7,2009,WD,Normal,110000,248,16
1143,0,263,0,0,263,0,,,,0,5,2007,WD,Normal,186700,526,18
1144,100,150,0,0,0,0,,,,0,4,2010,WD,Normal,201000,250,15
1145,0,0,0,0,0,0,,,,0,8,2007,WD,Normal,145000,0,18
1146,0,0,0,0,0,0,,MnPrv,,0,5,2007,WD,Normal,125000,0,18
1147,146,20,0,0,144,0,,,,0,4,2010,WD,Normal,192000,310,15
1148,0,60,0,0,0,0,,,,0,7,2008,New,Partial,227680,60,17
1149,0,66,0,304,0,0,,,,0,11,2008,New,Partial,394617,370,17
1150,495,72,0,0,0,0,,,,0,7,2008,WD,Normal,266000,567,17
1151,503,36,0,0,210,0,,,,0,6,2010,WD,Normal,538000,749,15
1152,0,0,0,0,0,0,,,,0,5,2009,WD,Normal,100000,0,16
1153,105,66,0,0,0,0,,GdPrv,,0,5,2006,WD,Normal,226000,171,19
1154,0,77,0,0,0,0,,,,0,6,2010,WD,Normal,200500,77,15
1155,0,200,0,0,0,0,,,,0,6,2009,WD,Normal,118000,200,16
1156,0,0,50,0,0,0,,,,0,6,2010,WD,Normal,160000,50,15
1157,0,234,0,0,0,0,,,,0,6,2009,New,Partial,164500,234,16
1158,155,0,0,0,0,0,,,,0,11,2007,WD,Normal,119000,155,18
1159,0,0,0,0,0,0,,,,0,3,2006,WD,Abnorml,142500,0,19
1160,0,0,0,0,176,0,,GdWo,,0,4,2007,WD,Normal,167000,176,18
1161,0,0,140,0,0,0,,MnPrv,,0,6,2007,WD,Normal,100000,140,18
1162,474,120,0,0,0,0,,MnPrv,,0,7,2009,WD,Normal,278000,594,16
1163,0,22,0,0,0,0,,,,0,3,2007,WD,Normal,176432,22,18
1164,431,44,0,0,0,0,,MnPrv,,0,12,2009,WD,Normal,135000,475,16
1165,0,0,0,0,0,0,,,,0,4,2006,WD,Normal,115000,0,19
1166,0,240,0,0,0,0,,GdPrv,,0,6,2007,WD,Normal,189950,240,18
1167,143,20,0,0,0,0,,,,0,6,2009,WD,Normal,174000,163,16
