,MSSubClass,LotFrontage,LotArea,SalePrice,LotArea_m^2,Price_per_m^2,ZoningScore,SubClassScore,LotAreaNorm,PDI,Price_per_m^2_norm,EVI,MSZoning_FV,MSZoning_RH,MSZoning_RL,MSZoning_RM,Street_Pave,LotShape_IR2,LotShape_IR3,LotShape_Reg,LandContour_HLS,LandContour_Low,LandContour_Lvl,Utilities_NoSeWa,LotConfig_CulDSac,LotConfig_FR2,LotConfig_FR3,LotConfig_Inside,LandSlope_Mod,LandSlope_Sev,Condition1_Feedr,Condition1_Norm,Condition1_PosA,Condition1_PosN,Condition1_RRAe,Condition1_RRAn,Condition1_RRNe,Condition1_RRNn,Condition2_Feedr,Condition2_Norm,Condition2_PosA,Condition2_PosN,Condition2_RRAe,Condition2_RRAn,Condition2_RRNn
956,70,74.0,11988,188700,1113.721164,169.4319961760195,0.7956049338860387,0.3684210526315789,0.0499567645890298,0.4437553187205982,0.1526722258287866,0.3887018036065207,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
957,80,70.3103448275862,9947,173000,924.106141,187.2079324273206,0.7956049338860387,0.4210526315789473,0.0404169295847063,0.4566828419035116,0.1702418019728374,0.4080129074680197,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
958,70,75.0,12000,174500,1114.836,156.52526470261097,0.7956049338860387,0.3684210526315789,0.0500128537708289,0.4437721454751379,0.139915328066157,0.3823233547252059,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
959,60,60.0,15384,184000,1429.219752,128.74157367508872,0.7956049338860387,0.3157894736842105,0.065830003038164,0.4327278165711278,0.1124541767563292,0.3580664632808182,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False
960,70,78.0,12168,359100,1130.443704,317.66287761995443,0.7956049338860387,0.3684210526315789,0.0507981023160157,0.4440077200386939,0.299182301113196,0.4619568412487254,False,False,True,False,True,False,False,True,True,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
961,20,78.0,10335,204000,960.152505,212.4662477446747,0.7956049338860387,0.1052631578947368,0.0422304797962093,0.3624900648616994,0.1952068945544569,0.3573375590219874,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
962,60,80.0,7750,162000,719.99825,225.0005468763292,0.7956049338860387,0.3157894736842105,0.030147935216995,0.4220231962247771,0.2075956835269531,0.4056372166661303,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False
963,60,98.0,12203,336000,1133.695309,296.3759286402763,0.7956049338860387,0.3157894736842105,0.0509616957629297,0.4282673243885576,0.2781424714420243,0.4409106106236659,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
964,75,174.0,25419,235000,2361.501357,99.5129642011042,0.7956049338860387,0.3947368421052631,0.1127345813176283,0.4704834005812829,0.083564880998402,0.3594112890860652,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
965,75,60.0,6204,118500,576.370212,205.59702346310704,0.7956049338860387,0.3947368421052631,0.0229217789618827,0.4435395598745593,0.1884174148128916,0.41183755599331,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
966,60,83.0,10005,192000,929.494515,206.5638870391828,0.7956049338860387,0.3157894736842105,0.0406880272967351,0.4251852238486991,0.1893730541097825,0.396525901957545,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
967,60,81.21951219512195,16659,235000,1547.671077,151.84104910426004,0.7956049338860387,0.3157894736842105,0.0717894786043142,0.4345156592409729,0.1352854913325586,0.369482120568933,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
968,60,63.0,9084,176500,843.930852,209.1403573903233,0.7956049338860387,0.3157894736842105,0.0363831825936572,0.4238937704377758,0.1919196143233937,0.3977991820643505,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
969,120,38.0,14963,245500,1390.107589,176.60503542506737,0.7956049338860387,0.631578947368421,0.0638622075767136,0.5268743200379559,0.1597619935624657,0.4448782664207286,False,False,True,False,True,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
970,20,75.0,9464,136000,879.233992,154.6800979459857,0.7956049338860387,0.1052631578947368,0.0381593400172941,0.3612687229280248,0.1380915817739398,0.3287799026317289,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
971,20,70.0,9135,200000,848.668905,235.66316477684543,0.7956049338860387,0.1052631578947368,0.0366215616163032,0.3608073894077275,0.2181345195381549,0.3688013715138364,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
972,50,50.0,7000,112000,650.321,172.22264081891865,0.7956049338860387,0.2631578947368421,0.0266423613545537,0.4051820503818343,0.1554304739936794,0.3690282961100197,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
973,20,60.0,9600,128000,891.8688,143.51886734909888,0.7956049338860387,0.1052631578947368,0.0387950174110168,0.3614594261461416,0.1270599214404956,0.3232640724650067,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
974,190,69.0,9142,137000,849.319226,161.3056620008741,0.3107389240247977,1.0,0.036654280305686,0.4352918537016249,0.1446402299302994,0.365541792172589,False,False,False,True,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
975,60,80.0,16692,250000,1550.736876,161.2136809726578,0.7956049338860387,0.3157894736842105,0.0719437238542616,0.4345619328159571,0.1445493167060277,0.3741140332556676,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False
976,60,75.0,9750,274300,905.80425,302.82481010659865,0.7956049338860387,0.3157894736842105,0.0394961321835051,0.4248276553147301,0.2845164881106662,0.4440976189579868,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
977,30,61.52173913043478,5890,120500,547.19867,220.21252354286608,0.3107389240247977,0.1578947368421052,0.0214541120381406,0.1781002242739928,0.2028632441579373,0.226232246654829,False,False,False,True,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
978,60,82.14285714285714,53107,240000,4933.799621,48.64405092141864,0.7956049338860387,0.3157894736842105,0.2421510201219939,0.4856241216962768,0.0332865028248115,0.3184826263150594,False,False,True,False,True,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False
979,120,40.0,5664,278000,526.202592,528.313627159024,0.7956049338860387,0.631578947368421,0.020397765780925,0.5138349874992193,0.5073876148309006,0.6186910770549461,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
980,20,102.0,17920,170000,1664.82176,102.11303340965462,0.7956049338860387,0.1052631578947368,0.0776835167916988,0.3731259759603462,0.0861347661112655,0.3028014948003917,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
981,120,43.0,3010,167240,279.63803,598.0588548703479,0.7956049338860387,0.631578947368421,0.0079927084063661,0.5101134702868516,0.5763231730841867,0.6531588561815891,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
982,60,65.11290322580645,7050,226000,654.96615,345.0560002223016,1.0,0.3157894736842105,0.0268760662787164,0.502799661988878,0.3262574180905102,0.5262866037820972,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
983,20,80.0,9600,181500,891.8688,203.5052689364176,0.7956049338860387,0.1052631578947368,0.0387950174110168,0.3614594261461416,0.1863499433778135,0.3529090834336657,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False
984,60,77.0,9965,383970,925.778395,414.7536841146525,0.7956049338860387,0.3157894736842105,0.0405010633574049,0.4251291346669001,0.3951459844590476,0.4994123671321775,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
985,20,65.0,8450,138500,785.03035,176.42629995133308,0.7956049338860387,0.1052631578947368,0.0334198041552735,0.3598468621694186,0.1595853330214386,0.3395267782554783,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False
986,190,60.0,10800,163000,1003.3524,162.45538456877165,0.3107389240247977,1.0,0.0444039355909229,0.437616750287196,0.1457766054165544,0.3661099799157165,False,False,False,True,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
987,20,60.0,7800,119900,724.6434,165.4606941842015,0.3266552583926281,0.1052631578947368,0.0303816401411577,0.1713555427678196,0.1487470265172082,0.1934227223553399,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
988,90,94.0,9400,139000,873.2882,159.1685310759953,0.7956049338860387,0.4736842105263157,0.0378601977143658,0.47170529602662,0.1425279088697581,0.4046822767059538,False,False,True,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
989,20,72.4375,14781,275000,1373.199243,200.2622717728952,0.7956049338860387,0.1052631578947368,0.0630115216527612,0.3687243774186649,0.1831445940339624,0.3513064087617402,False,False,True,False,True,True,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
990,90,92.0,12108,118000,1124.869524,104.90105517339984,0.7956049338860387,0.4736842105263157,0.0505176564070204,0.4755025336344164,0.0888904218458998,0.3778635331940246,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
991,50,80.0,9600,119000,891.8688,133.42769698861537,0.7956049338860387,0.2631578947368421,0.0387950174110168,0.4088278471987732,0.1170858990585168,0.3498560086424384,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
992,20,91.0,14303,301500,1328.791609,226.89788071953427,0.7956049338860387,0.1052631578947368,0.0607773025777653,0.3680541116961661,0.2094709913002039,0.3644696073948609,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
993,85,90.0,10012,137500,930.144836,147.82644022548766,0.7956049338860387,0.4473684210526316,0.0407207459861179,0.4646687236660403,0.1313174878818818,0.3938139083172788,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
994,60,93.0,10261,186500,953.277683,195.64079105793985,0.7956049338860387,0.3157894736842105,0.0418845965084484,0.4255441946122131,0.1785767638970981,0.3911277568512027,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
995,30,56.0,4060,99900,377.18618,264.8559393135772,0.7956049338860387,0.1578947368421052,0.0129005118137839,0.3694805481511822,0.2469883963651307,0.393754625716798,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False
996,20,80.0,8700,155000,808.2561,191.770900337158,0.7956049338860387,0.1052631578947368,0.0345883287760873,0.3601974195556627,0.1747517985773133,0.3471100110334156,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
997,60,75.0,9000,270000,836.127,322.9174515354725,1.0,0.3157894736842105,0.0359905583210638,0.5055340096015822,0.3043758748978949,0.5153458321857896,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
998,60,70.0,7700,155000,715.3531,216.6762120692564,0.7956049338860387,0.3157894736842105,0.0299142302928322,0.4219530847475283,0.1993679855776688,0.4015233676914881,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
999,20,74.69444444444444,7162,109900,665.3712859999999,165.17093886134427,0.7956049338860387,0.1052631578947368,0.027399565308841,0.3580407905154888,0.1484606349518857,0.3339644292207018,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
1000,20,61.0,8800,150500,817.5464,184.08741081851747,0.7956049338860387,0.1052631578947368,0.0350557386244128,0.3603376425101604,0.1671575063700666,0.3433128649297922,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
1001,120,55.0,7892,99500,733.190476,135.7082548900976,0.7956049338860387,0.631578947368421,0.0308116572016172,0.5169591549254269,0.1193399820578343,0.424667260668413,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
1002,80,80.0,9600,153000,891.8688,171.54989612821976,0.7956049338860387,0.4210526315789473,0.0387950174110168,0.4561962682514047,0.1547655391682142,0.4002747760657081,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
1003,20,85.0,11900,82500,1105.5457,74.62378081702096,0.7956049338860387,0.1052631578947368,0.0495454439225034,0.3646845540995876,0.058964635112738,0.289216429301128,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
1004,75,60.0,9600,129500,891.8688,145.20072907584614,0.3107389240247977,0.3947368421052631,0.0387950174110168,0.2543551274648031,0.1287222585041587,0.2365301748805713,False,False,False,True,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
1005,80,69.05,19690,274970,1829.26007,150.31760902100706,0.7956049338860387,0.4210526315789473,0.0859566711070602,0.4703447643602177,0.1337797368020959,0.389781874882649,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
1006,60,60.0,6931,165400,643.910693,256.8679194150298,0.7956049338860387,0.3157894736842105,0.0263198485592091,0.4208747702274414,0.2390931090585367,0.4213859294319221,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
1007,20,70.61538461538461,16196,215000,1504.656988,142.8897095581761,0.7956049338860387,0.1052631578947368,0.0696253710065671,0.3707085322248067,0.1264380675162933,0.3229531455029056,False,False,True,False,True,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
1008,60,70.0,8400,171000,780.3851999999999,219.12255639907065,0.7956049338860387,0.3157894736842105,0.0331860992311108,0.4229346454290119,0.2017859303975424,0.4027323401014249,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
1009,20,78.03424657534246,10530,143250,978.26859,146.432177690587,0.7956049338860387,0.1052631578947368,0.043141929000444,0.3627634996229698,0.1299394112829661,0.324703817386242,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
1010,70,55.0,10592,165000,984.028576,167.67805734942397,0.7956049338860387,0.3684210526315789,0.0434317231064058,0.441797806275811,0.1509386484053402,0.3878350148947975,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
1011,20,69.0,14850,141000,1379.60955,102.20282977890376,0.7956049338860387,0.1052631578947368,0.0633340344481058,0.3688211312572683,0.0862235200381854,0.3028458717638517,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
1012,50,55.0,4500,159434,418.0635,381.3631182822705,0.3266552583926281,0.2631578947368421,0.0149571151464161,0.2140966063220287,0.3621430483216029,0.3316996806259583,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
1013,80,96.0,11777,164500,1094.118631,150.34932715627983,0.7956049338860387,0.4210526315789473,0.048970529809063,0.4592489219708186,0.1338110867228508,0.3897975498430264,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
1014,20,107.0,11362,280000,1055.563886,265.2610644544162,0.7956049338860387,0.1052631578947368,0.0470307789385122,0.3639301546043902,0.2473888184249994,0.3834285209572586,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
1015,190,60.0,10120,122000,940.17836,129.76261227710026,0.3107389240247977,1.0,0.0412255486223094,0.4366632341966119,0.113463362163525,0.3499533582892018,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False
1016,30,60.0,10800,120000,1003.3524,119.59905612424907,0.7956049338860387,0.1578947368421052,0.0444039355909229,0.378931575284324,0.1034177943128423,0.3219693246906538,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
1017,60,95.0,11787,315750,1095.047661,288.3436139315218,0.7956049338860387,0.3157894736842105,0.0490172707938956,0.4276839968978473,0.2702034035418392,0.4369410766735733,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
1018,50,69.83333333333333,11275,220000,1047.481325,210.0276107547789,0.7956049338860387,0.2631578947368421,0.046624132370469,0.4111765816866088,0.1927965676003119,0.387711342913336,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
1019,20,85.0,14601,315000,1356.476703,232.21924807358815,0.7956049338860387,0.1052631578947368,0.0621701839257753,0.3684719761005691,0.2147305831211789,0.3670994033053484,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
1020,60,80.0,9364,158000,869.9436919999999,181.6209502442142,0.7956049338860387,0.3157894736842105,0.0376919301689686,0.4242863947103692,0.1647196788343524,0.3841992143198299,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
1021,20,59.0,10593,260400,984.121479,264.6014801593412,0.7956049338860387,0.1052631578947368,0.0434363972048891,0.3628518400843033,0.2467368912166706,0.3831025573530943,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
1022,60,70.0,9247,171000,859.074041,199.0515273874979,0.7956049338860387,0.3157894736842105,0.0371450606464278,0.424122333853607,0.1819479051299581,0.3928133274676327,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
1023,20,74.69444444444444,7758,132500,720.741474,183.838456339478,0.7956049338860387,0.1052631578947368,0.030185328004861,0.3588765193242949,0.1669114419932568,0.3431898327413873,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
1024,60,80.0,9765,185000,907.197795,203.92465790770575,0.7956049338860387,0.3157894736842105,0.0395662436607539,0.4248486887579048,0.1867644636799148,0.3952216067426111,False,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
1025,20,60.0,7024,176000,652.550672,269.7108554965981,0.7956049338860387,0.1052631578947368,0.0267545397181518,0.3578472828382821,0.2517869520273861,0.385627587758452,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
1026,50,66.0,21780,185000,2023.42734,91.42903050820694,0.7956049338860387,0.2631578947368421,0.0957255369370632,0.4259070030565871,0.0755747933567218,0.3291004557915409,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
1027,120,34.0,4060,181000,377.18618,479.8691192768516,0.3266552583926281,0.631578947368421,0.0129005118137839,0.3240059411117127,0.4595054972330384,0.4540651156079918,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
1028,20,65.0,8450,179000,785.03035,228.0166620309648,0.7956049338860387,0.1052631578947368,0.0334198041552735,0.3598468621694186,0.2105767847257559,0.3650225041076369,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
1029,20,70.0,7931,132500,736.813693,179.8283626631787,0.7956049338860387,0.1052631578947368,0.0309939470424641,0.3591191050355758,0.1629479013282547,0.3412080624088863,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
1030,60,70.0,11184,172500,1039.027152,166.02068547290477,0.7956049338860387,0.3157894736842105,0.0461987894084928,0.4268384524822265,0.1493005168902488,0.3764896333477781,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
1031,160,21.0,1533,97000,142.420299,681.0826875177393,0.3107389240247977,0.8421052631578947,0.0010890649465984,0.377253868041267,0.658383185499145,0.5908343225885907,False,False,False,True,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
1032,20,40.0,13673,143900,1270.262719,113.28365215133104,0.7956049338860387,0.1052631578947368,0.0578326205333146,0.3671707070828309,0.0971757056029156,0.3083219645462168,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False
1033,20,78.03424657534246,8339,106500,774.718117,137.4693551925803,0.7956049338860387,0.1052631578947368,0.0329009792236322,0.3596912146899262,0.1210806378198911,0.3202744306547045,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
1034,60,80.0,10832,194500,1006.325296,193.2774628374243,0.7956049338860387,0.3157894736842105,0.044553506742387,0.4263448676823947,0.1762408714559508,0.3899598106306291,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
1035,20,60.0,6600,109500,613.1598,178.58313607643552,0.7956049338860387,0.1052631578947368,0.0247727219612517,0.357252737511212,0.1617171305253509,0.3405926770074344,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
1036,60,69.0,7590,169500,705.13377,240.37992110348085,0.7956049338860387,0.3157894736842105,0.0294000794596742,0.4217988394975809,0.2227965192360717,0.4132376345206895,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
1037,60,80.0,10421,196500,968.142163,202.9660596446929,0.7956049338860387,0.3157894736842105,0.0426324522657692,0.4257685513394094,0.1858169937444099,0.3947478717748587,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
1038,20,66.0,13695,155000,1272.306585,121.82598268954176,0.7956049338860387,0.1052631578947368,0.0579354506999462,0.3672015561328204,0.1056188685799294,0.3125435460347237,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False
1039,20,83.0,9849,248328,915.001647,271.39623279825634,0.7956049338860387,0.1052631578947368,0.0399588679333473,0.3618085813028407,0.2534527638537967,0.3864604936716573,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
1040,50,79.0,9492,105000,881.835276,119.06985676086744,0.7956049338860387,0.2631578947368421,0.0382902147748253,0.4086764064079157,0.1028947384029385,0.3427604283146492,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
1041,80,75.0,13860,345000,1287.63558,267.93295040822034,0.7956049338860387,0.4210526315789473,0.0587066769496833,0.4621697661130047,0.2500296865654973,0.4479068497643497,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
1042,60,72.4375,11885,261500,1104.152155,236.8333012944217,0.7956049338860387,0.3157894736842105,0.0494753324452546,0.427821415393255,0.2192910719893927,0.41148491089735,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
1043,20,50.0,7207,116500,669.551921,173.9969617681076,0.7956049338860387,0.1052631578947368,0.0276098997405875,0.3581038908450128,0.1571841969245027,0.3383262102070103,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
1044,20,60.0,6960,120500,646.60488,186.35801202118984,0.7956049338860387,0.1052631578947368,0.0264553974152235,0.3577575401474036,0.169401748257478,0.344434985873498,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
1045,20,90.0,11248,285000,1044.972944,272.734334067122,0.7956049338860387,0.1052631578947368,0.0464979317114211,0.3637703004362629,0.2547753311604873,0.3871217773250026,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
1046,30,85.0,10625,83000,987.094375,84.08517169394264,0.7956049338860387,0.1578947368421052,0.0435859683563532,0.3786861851139531,0.0683161890950795,0.3044185220817724,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
1047,20,75.0,9000,118000,836.127,141.12688622661392,0.7956049338860387,0.1052631578947368,0.0359905583210638,0.3606180884191557,0.1246957087277303,0.3220819661086241,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
